Time,Machine,Drive_Brake Control,Drive_Pedal Sensor,Drive_Transmission Pressure,Engine_Oil Pressure,Engine_Speed,Engine_Temparature,Fuel_Level,Fuel_Pressure,Fuel_Temparature,Fuel_Water in Fuel,Misc_Air Filter Pressure,Misc_Exhaust Gas Temparature,Misc_Hydraulic Pump Rate,Misc_System Voltage
2022-05-11 01:40:00,Articulated_Truck_1,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 01:50:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4587.8,0.0,0.0,0.0,0.0
2022-05-11 02:00:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0
2022-05-11 02:10:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,2137.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 02:20:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.45
2022-05-11 02:30:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,347.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 02:40:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,289.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 02:50:00,Excavator_1,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 03:00:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,623.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 03:10:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,743.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 03:20:00,Backhoe_Loader_1,0.0,0.0,181.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 03:30:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86
2022-05-11 03:40:00,Articulated_Truck_1,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 03:50:00,Backhoe_Loader_1,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 04:00:00,Excavator_1,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 04:10:00,Articulated_Truck_1,0.0,0.0,0.0,122.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 04:20:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7
2022-05-11 04:30:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.02,0.0
2022-05-11 04:40:00,Backhoe_Loader_1,0.0,0.0,1630.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 04:50:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,5829.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 05:00:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.93,0.0,0.0
2022-05-11 05:10:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.9,0.0,0.0,0.0,0.0,0.0
2022-05-11 05:20:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,139.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 05:30:00,Excavator_1,0.0,0.0,0.0,0.0,3766.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 05:40:00,Articulated_Truck_1,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 05:50:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,2219.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 06:00:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.18
2022-05-11 06:10:00,Articulated_Truck_1,0.0,0.0,1414.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 06:20:00,Backhoe_Loader_1,0.0,0.0,1944.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 06:30:00,Backhoe_Loader_1,0.0,17.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 06:40:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.61,0.0,0.0,0.0,0.0,0.0
2022-05-11 06:50:00,Backhoe_Loader_1,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 07:00:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.74,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 07:10:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.04,0.0,0.0,0.0
2022-05-11 07:20:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.33,0.0,0.0,0.0,0.0,0.0
2022-05-11 07:30:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.29
2022-05-11 07:40:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.78,0.0
2022-05-11 07:50:00,Backhoe_Loader_1,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 08:00:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 08:10:00,Backhoe_Loader_1,0.0,9.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 08:20:00,Dozer_1,0.0,0.0,0.0,80.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 08:30:00,Articulated_Truck_1,0.0,0.0,0.0,140.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 08:40:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3283.97,0.0,0.0,0.0,0.0
2022-05-11 08:50:00,Dozer_1,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 09:00:00,Dozer_1,0.0,0.0,0.0,0.0,226.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 09:10:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.89,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 09:20:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.8,0.0,0.0
2022-05-11 09:30:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5590.13,0.0,0.0,0.0,0.0
2022-05-11 09:40:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 09:50:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16
2022-05-11 10:00:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 10:10:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,565.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 10:20:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,531.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 10:30:00,Articulated_Truck_1,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 10:40:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.57,0.0,0.0,0.0
2022-05-11 10:50:00,Dozer_1,0.0,0.0,0.0,0.0,6025.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 11:00:00,Excavator_1,0.0,0.0,1640.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 11:10:00,Dozer_1,0.0,0.0,653.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 11:20:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 11:30:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,187.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 11:40:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66,0.0
2022-05-11 11:50:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,577.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 12:00:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 12:10:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,448.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 12:20:00,Excavator_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 12:30:00,Excavator_1,0.0,0.0,1410.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 12:40:00,Backhoe_Loader_1,0.0,0.0,0.0,81.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 12:50:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.37,0.0
2022-05-11 13:00:00,Backhoe_Loader_1,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 13:10:00,Dozer_1,0.0,14.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 13:20:00,Excavator_1,0.0,28.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 13:30:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.62
2022-05-11 13:40:00,Dozer_1,0.0,0.0,0.0,0.0,1579.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 13:50:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 14:00:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.39,0.0,0.0,0.0
2022-05-11 14:10:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515.88,0.0,0.0,0.0,0.0
2022-05-11 14:20:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 14:30:00,Backhoe_Loader_1,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 14:40:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.05,0.0,0.0,0.0,0.0,0.0
2022-05-11 14:50:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,721.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 15:00:00,Articulated_Truck_1,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 15:10:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25
2022-05-11 15:20:00,Excavator_1,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 15:30:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.24,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 15:40:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79,0.0,0.0,0.0
2022-05-11 15:50:00,Excavator_1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 16:00:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,2886.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 16:10:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.29,0.0,0.0,0.0,0.0,0.0
2022-05-11 16:20:00,Backhoe_Loader_1,0.0,7.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 16:30:00,Excavator_1,0.0,0.0,1943.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 16:40:00,Dozer_1,0.0,0.0,1805.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 16:50:00,Excavator_1,0.0,0.0,0.0,13.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 17:00:00,Articulated_Truck_1,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 17:10:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.98,0.0,0.0,0.0,0.0,0.0
2022-05-11 17:20:00,Excavator_1,0.0,0.0,0.0,0.0,3718.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 17:30:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.43,0.0
2022-05-11 17:40:00,Dozer_1,0.0,0.0,105.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 17:50:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.35
2022-05-11 18:00:00,Excavator_1,0.0,0.0,0.0,52.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 18:10:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.75,0.0
2022-05-11 18:20:00,Dozer_1,0.0,0.0,0.0,116.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 18:30:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.77,0.0,0.0,0.0
2022-05-11 18:40:00,Dozer_1,0.0,0.0,0.0,0.0,4278.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 18:50:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,0.0,0.0,0.0
2022-05-11 19:00:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.96,0.0,0.0
2022-05-11 19:10:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 19:20:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.67,0.0,0.0,0.0,0.0
2022-05-11 19:30:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4990.34,0.0,0.0,0.0,0.0
2022-05-11 19:40:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,404.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 19:50:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.08
2022-05-11 20:00:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.62,0.0,0.0,0.0
2022-05-11 20:10:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.07,0.0,0.0,0.0,0.0,0.0
2022-05-11 20:20:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 20:30:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 20:40:00,Excavator_1,0.0,0.0,0.0,52.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 20:50:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2301.11,0.0,0.0,0.0,0.0
2022-05-11 21:00:00,Dozer_1,0.0,23.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 21:10:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.71,0.0,0.0,0.0,0.0
2022-05-11 21:20:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,217.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 21:30:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.59,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 21:40:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79
2022-05-11 21:50:00,Excavator_1,0.0,0.0,202.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 22:00:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.41,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 22:10:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.61,0.0
2022-05-11 22:20:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.46,0.0,0.0,0.0
2022-05-11 22:30:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 22:40:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34,0.0,0.0,0.0,0.0,0.0
2022-05-11 22:50:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.81,0.0
2022-05-11 23:00:00,Excavator_1,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 23:10:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,17.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 23:20:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5931.57,0.0,0.0,0.0,0.0
2022-05-11 23:30:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,767.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 23:40:00,Articulated_Truck_1,0.0,0.0,909.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 23:50:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.53
2022-05-12 00:00:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.83,0.0
2022-05-12 00:10:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,356.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 00:20:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,2980.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 00:30:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.97,0.0,0.0,0.0,0.0
2022-05-12 00:40:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0.0,0.0,0.0
2022-05-12 00:50:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2022-05-12 01:00:00,Dozer_1,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 01:10:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.91,0.0,0.0,0.0
2022-05-12 01:20:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.12,0.0
2022-05-12 01:30:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.14,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 01:40:00,Backhoe_Loader_1,0.0,16.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 01:50:00,Dozer_1,0.0,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 02:00:00,Backhoe_Loader_1,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 02:10:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.7,0.0
2022-05-12 02:20:00,Articulated_Truck_1,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 02:30:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.27,0.0
2022-05-12 02:40:00,Backhoe_Loader_1,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 02:50:00,Dozer_1,0.0,0.0,0.0,146.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 03:00:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.04,0.0,0.0,0.0,0.0,0.0
2022-05-12 03:10:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.77,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 03:20:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.41,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 03:30:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.92,0.0,0.0
2022-05-12 03:40:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.01,0.0
2022-05-12 03:50:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4013.05,0.0,0.0,0.0,0.0
2022-05-12 04:00:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,179.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 04:10:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529.37,0.0,0.0,0.0,0.0
2022-05-12 04:20:00,Dozer_1,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 04:30:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6697.78,0.0,0.0,0.0,0.0
2022-05-12 04:40:00,Articulated_Truck_1,0.0,0.0,444.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 04:50:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 05:00:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.23
2022-05-12 05:10:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.29,0.0,0.0,0.0
2022-05-12 05:20:00,Articulated_Truck_1,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 05:30:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.35,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 05:40:00,Backhoe_Loader_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.9,0.0,0.0,0.0,0.0,0.0
2022-05-12 05:50:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.29,0.0,0.0
2022-05-12 06:00:00,Articulated_Truck_1,0.0,12.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 06:10:00,Excavator_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.87
2022-05-12 06:20:00,Articulated_Truck_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33
2022-05-12 06:30:00,Articulated_Truck_1,0.0,0.0,0.0,25.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 06:40:00,Dozer_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.89
